VisitID,VisitDateRaw,RepID,RepNameRaw,DoctorID,DoctorNameRaw,SpecialtyRaw,TerritoryRaw,DoctorClass,VisitStatus,Outcome,VisitType,SamplesGiven,FollowUpRequired,DurationMin
V0002418,2025-04-28,R001,Ahmed Hassan,D0002,Dr. Rana Ali,Internal,Shebin El-Kom,A,Completed,Sample Accepted,Follow-up,0,No,25
V0002419,2025-04-28,R003,Karim Hany,D0053,Dr. Aya Emad,Internal,Ashmoun,C,Cancelled,Not Applicable,Educational,0,No,0
V0002420,2025-04-28,R003,Karim Hany,D0059,Dr. Rana Ali,Internal,Ashmoun,B,Completed,Not Available,Launch,1,No,13
V0002421,2025-04-28,R003,Karim Hany,D0068,Dr. Mohamed Nabil,Internal,Ashmoun,C,Completed,Follow-up,Launch,0,No,20
V0002422,2025-04-28,R003,Karim Hany,D0065,Dr. Nour Samir,Gyna,Ashmoun,A,Completed,Sample Accepted,Launch,1,Yes,21
V0002423,2025-04-28,R004,Sara Mostafa,D0082,Dr. Mohamed Fathy,Gyna,Sadat City,C,Completed,Interested,Launch,1,Yes,26
V0002424,2025-04-28,R004,Sara Mostafa,D0095,Dr. Mostafa Wael,Internal,Sadat City,B,Completed,Sample Accepted,Follow-up,0,Yes,19
V0002425,2025-04-28,R004,Sara Mostafa,D0092,Dr. Nour Wael,Internal,Sadat City,B,Completed,Not Available,Routine,1,No,11
V0002426,2025-04-28,R005,Mahmoud Tarek,D0107,Dr. Mahmoud Saad,Gyna,Tanta,B,Completed,Sample Accepted,Follow-up,1,No,15
V0002427,2025-04-28,R005,Mahmoud Tarek,D0125,Dr. Mahmoud Tarek,Internal,Tanta,B,Completed,Follow-up,Launch,0,No,20
V0002428,2025-04-28,R005,Mahmoud Tarek,D0115,Dr. Mostafa Adel,Pedia,Tanta,B,Completed,Follow-up,Educational,0,Yes,10
V0002429,2025-04-28,R005,Mahmoud Tarek,D0118,Dr. Mariam Wael,Pedia,Tanta,A,Completed,Sample Accepted,Educational,1,No,17
V0002430,2025-04-28,R006,Nada Wael,D0138,Dr. Aya Saad,Internal,El Mahalla El Kubra,A,Completed,Sample Accepted,Routine,4,Yes,23
V0002431,2025-04-28,R006,Nada Wael,D0155,Dr. Sara Fathy,Internal,El Mahalla El Kubra,C,Rescheduled,Not Applicable,Launch,0,No,0
V0002432,2025-04-28,R007,Mostafa Adel,D0183,Dr. Aya Saad,Internal,Benha,A,Completed,Follow-up,Launch,3,Yes,13
V0002433,2025-04-28,R007,Mostafa Adel,D0157,Dr. Mostafa Wael,Internal,Benha,C,Rescheduled,Not Applicable,Launch,0,No,0
V0002434,2025-04-28,R007,Mostafa Adel,D0171,Dr. Mina Nabil,Gyna,Benha,C,Completed,Not Available,Routine,1,No,19
V0002435,2025-04-28,R008,Yara Emad,D0211,Dr. Mostafa Nabil,Internal,Shubra El Kheima,B,Completed,Follow-up,Launch,4,Yes,22
V0002436,2025-04-28,R008,Yara Emad,D0206,Dr. Rana Ali,Pedia,Shubra El Kheima,B,Completed,Sample Accepted,Follow-up,1,No,28
V0002437,2025-04-28,R009,Hossam Ali,D0232,Dr. Aya Fathy,Gyna,Qalyub,A,Completed,Not Available,Routine,0,No,9
V0002438,2025-04-28,R009,Hossam Ali,D0240,Dr. Mostafa Samir,Pedia,Qalyub,B,Completed,Interested,Launch,1,Yes,12
V0002439,2025-04-28,R009,Hossam Ali,D0233,Dr. Mina Hassan,Internal,Qalyub,B,Completed,Follow-up,Launch,2,Yes,18
V0002440,2025-04-28,R010,Rana Ashraf,D0264,Dr. Mina Wael,Pedia,Maadi,A,Completed,Interested,Follow-up,0,No,27
V0002441,2025-04-28,R010,Rana Ashraf,D0250,Dr. Mahmoud Tarek,Internal,Maadi,B,Completed,Sample Accepted,Routine,3,No,16
V0002442,2025-04-28,R010,Rana Ashraf,D0247,Dr. Aya Nabil,Internal,maadi,B,Completed,Interested,Follow-up,2,Yes,14
V0002443,2025-04-28,R012,Nourhan Atef,D0310,Dr. Mohamed Fathy,Internal,Heliopolis,C,Completed,Sample Accepted,Follow-up,0,Yes,23
V0002444,2025-04-28,R012,Nourhan Atef,D0333,Dr. Sara Nabil,Gyna,Heliopolis,A,Completed,No Interest,Routine,1,No,17
V0002445,2025-04-28,R013,Khaled Ibrahim,D0007,Dr. Mahmoud Adel,Internal,Shebin El-Kom,C,Completed,Follow-up,Launch,1,No,26
V0002446,2025-04-28,R013,Khaled Ibrahim,D0012,Dr. Aya Emad,Pedia,Shebin El-Kom,B,Completed,Sample Accepted,Routine,3,No,19
V0002447,2025-04-29,R001,Ahmed Hassan,D0014,Dr. Nour Wael,Pedia,Shebin El-Kom,B,Rescheduled,Not Applicable,Launch,0,No,0
V0002448,2025-04-29,R001,Ahmed Hassan,D0019,Dr. Mina Wael,Gyna,SHEBIN EL-KOM,C,Completed,No Interest,Routine,0,No,25
V0002449,2025-04-29,R001,Ahmed Hassan,D0026,Dr. Mostafa Ali,Internal,Shebin El-Kom,B,Completed,Sample Accepted,Educational,2,Yes,24
V0002450,2025-04-29,R001,Ahmed Hassan,D0015,Dr. Aya Tarek,Pedia,Shebin El-Kom ,B,Cancelled,Not Applicable,Educational,0,No,0
V0002451,2025-04-29,R002,Mona Samir,D0030,Dr. Mostafa Nabil,Internal,menouf,B,Completed,Follow-up,Educational,1,No,14
V0002452,2025-04-29,R002,Mona Samir,D0031,Dr. Rana Ali,Internal,Menouf,B,Cancelled,Not Applicable,Educational,0,No,0
V0002453,2025-04-29,R002,Mona Samir,D0049,Dr. Mostafa Samir,Pedia,Menouf,B,Completed,Sample Accepted,Follow-up,2,No,18
V0002454,2025-04-29,R002,Mona Samir,D0047,Dr. Mohamed Hassan,Gyna,Menouf,C,Completed,Interested,Routine,1,Yes,11
V0002455,2025-04-29,R003,Karim Hany,D0058,Dr. Mahmoud Hassan,Internal,Ashmoun,A,Completed,Interested,Launch,0,Yes,22
V0002456,2025-04-29,R003,Karim Hany,D0068,Dr. Mohamed Nabil,Internal,Ashmoun,C,Completed,Follow-up,Educational,2,No,21
V0002457,2025-04-29,R004,Sara Mostafa,D0074,Dr. Sara Hassan,Pedia,Sadat City,A,Completed,Interested,Launch,0,No,8
V0002458,2025-04-29,R004,Sara Mostafa,D0100,Dr. Sara Tarek,Internal,Sadat City,C,Completed,Interested,Educational,1,Yes,11
V0002459,2025-04-29,R004,Sara Mostafa,D0075,Dr. Ahmed Hassan,Internal,Sadat City,A,Rescheduled,Not Applicable,Educational,0,No,0
V0002460,2025-04-29,R004,Sara Mostafa,D0086,Dr. Mostafa Tarek,Pedia,Sadat City,C,Completed,Sample Accepted,Routine,1,Yes,20
V0002461,2025-04-29,R005,Mahmoud Tarek,D0117,Dr. Nour Saad,Internal,Tanta,B,Completed,Interested,Launch,0,Yes,11
V0002462,2025-04-29,R005,Mahmoud Tarek,D0118,Dr. Mariam Wael,Pedia,Tanta,A,Completed,Sample Accepted,Launch,1,Yes,16
V0002463,2025-04-29,R005,Mahmoud Tarek,D0125,Dr. Mahmoud Tarek,Internal,Tanta,B,Completed,Sample Accepted,Launch,1,Yes,5
V0002464,2025-04-29,R005,Mahmoud Tarek,D0103,Dr. Mariam Tarek,Gyna,Tanta,A,Rescheduled,Not Applicable,Routine,0,No,0
V0002465,2025-04-29,R007,Mostafa Adel,D0169,Dr. Mina Adel,Internal,Benha,B,Completed,Interested,Launch,0,Yes,21
V0002466,2025-04-29,R007,Mostafa Adel,D0170,Dr. Mina Ali,Pedia,Benha,B,Completed,Follow-up,Follow-up,2,No,13
V0002467,2025-04-29,R007,Mostafa Adel,D0161,Dr. Mina Samir,Internal,Benha,B,Completed,No Interest,Routine,0,No,13
V0002468,2025-04-29,R007,Mostafa Adel,D0176,Dr. Mohamed Adel,Pedia,Benha,C,Completed,Follow-up,Routine,1,No,25
V0002469,2025-04-29,R008,Yara Emad ,D0187,Dr. Mahmoud Adel,Internal,Shubra El Kheima,A,Cancelled,Not Applicable,Follow-up,0,No,0
V0002470,2025-04-29,R008,Yara Emad,D0193,dr. mina hassan,Gyna,Shubra El Kheima,B,Cancelled,Not Applicable,Educational,0,No,0
V0002471,2025-04-29,R008,Yara Emad,D0206,Dr. Rana Ali,Pedia,Shubra El Kheima,B,Completed,Sample Accepted,Routine,2,No,35
V0002472,2025-04-29,R009,Hossam Ali,D0235,Dr. Nour Adel,Internal,Qalyub,B,Completed,Sample Accepted,Follow-up,2,No,32
V0002473,2025-04-29,R009,Hossam Ali,D0224,Dr. Aya Nabil,Pedia,Qalyub,B,Completed,Interested,Routine,0,Yes,5
V0002474,2025-04-29,R009,Hossam Ali,D0220,Dr. Mina Fathy,Pedia,Qalyub,C,Completed,Follow-up,Launch,0,Yes,9
V0002475,2025-04-29,R009,Hossam Ali,D0227,Dr. Ahmed Fathy,Internal,Qalyub,C,Completed,Not Available,Launch,0,No,23
V0002476,2025-04-29,R011,Mohamed Saad,D0277,Dr. Rana Samir,Internal,Nasr City,A,Cancelled,Not Applicable,Launch,0,No,0
V0002477,2025-04-29,R011,Mohamed Saad,D0286,Dr. Aya Saad,Internal,Nasr City,A,Completed,Interested,Educational,1,Yes,18
V0002478,2025-04-29,R012,Nourhan Atef,D0322,Dr. Mariam Fathy,Gyna,Heliopolis,C,Cancelled,Not Applicable,Educational,0,No,0
V0002479,2025-04-29,R012,Nourhan Atef,D0342,Dr. Ahmed Saad,Pedia,Heliopolis,B,Completed,No Interest,Follow-up,1,No,25
V0002480,2025-04-30,R001,Ahmed Hassan,D0006,Dr. Aya Wael,Internal,Shebin El-Kom,A,Completed,Sample Accepted,Educational,1,Yes,27
V0002481,2025-04-30,R001,Ahmed Hassan,D0024,Dr. Nour Wael,Internal,Shebin El-Kom,C,Completed,Sample Accepted,Educational,0,No,22
V0002482,2025-04-30,R001,Ahmed Hassan,D0007,Dr. Mahmoud Adel,Internal,Shebin El-Kom,C,Completed,Interested,Launch,1,Yes,15
V0002483,2025-04-30,R002,Mona Samir,D0044,Dr. Mostafa Fathy,Pedia,Menouf,B,Rescheduled,Not Applicable,Follow-up,0,No,0
V0002484,2025-04-30,R002,Mona Samir,D0031,Dr. Rana Ali,Internal,Menouf,B,Cancelled,Not Applicable,Educational,0,No,0
V0002485,2025-04-30,R003,Karim Hany,D0066,Dr. Sara Ali,Gyna,Ashmoun,B,Completed,Interested,Follow-up,0,Yes,16
V0002486,2025-04-30,R003,Karim Hany,D0060,Dr. Sara Wael,Pedia,Ashmoun,C,Completed,Follow-up,Launch,1,Yes,24
V0002487,2025-04-30,R003,Karim Hany,D0065,Dr. Nour Samir,Gyna,Ashmoun,A,Completed,Follow-up,Routine,3,No,19
V0002488,2025-04-30,R003,Karim Hany,D0061,Dr. Aya Adel,Internal,Ashmoun,A,Completed,No Interest,Follow-up,4,No,23
V0002489,2025-04-30,R004,Sara Mostafa,D0087,Dr. Rana Wael,Gyna,Sadat City,C,Completed,Sample Accepted,Routine,2,No,17
V0002490,2025-04-30,R004,Sara Mostafa,D0081,Dr. Mahmoud Tarek,Pedia,Sadat City,C,Completed,Interested,Educational,0,No,10
V0002491,2025-04-30,R004,Sara Mostafa,D0088,Dr. Mina Wael,Internal,Sadat City,B,Completed,Interested,Launch,1,Yes,19
V0002492,2025-04-30,R005,Mahmoud Tarek,D0127,Dr. Mariam Samir,Gyna,Tanta,A,Completed,Sample Accepted,Educational,1,No,12
V0002493,2025-04-30,R005,Mahmoud Tarek,D0125,Dr. Mahmoud Tarek,Internal,Tanta,B,Completed,Not Available,Follow-up,0,No,19
V0002494,2025-04-30,R005,Mahmoud Tarek,D0123,Dr. Sara Saad,Internal,Tanta,B,Completed,Sample Accepted,Routine,0,Yes,20
V0002495,2025-04-30,R005,Mahmoud Tarek,D0111,Dr. Sara Fathy,Internal,Tanta,A,Completed,Follow-up,Routine,0,Yes,17
V0002496,2025-04-30,R006,Nada Wael,D0134,Dr. Mostafa Samir,GYNA,El Mahalla El Kubra,B,Completed,Follow-up,Routine,0,No,17
V0002497,2025-04-30,R006,Nada Wael,D0141,Dr. Aya Saad,Internal,el mahalla el kubra,B,Completed,Follow-up,Routine,1,Yes,13
V0002498,2025-04-30,R007,Mostafa Adel,D0171,Dr. Mina Nabil,Gyna,Benha,C,Completed,Sample Accepted,Routine,0,Yes,28
V0002499,2025-04-30,R007,Mostafa Adel,D0173,Dr. Mahmoud Tarek,Gyna,Benha,C,Completed,Sample Accepted,Follow-up,2,Yes,8
V0002500,2025-04-30,R007,Mostafa Adel,D0158,Dr. Mohamed Adel,pedia ,Benha,B,Completed,Follow-up,Routine,0,Yes,14
V0002501,2025-04-30,R007,Mostafa Adel,D0170,Dr. Mina Ali,Pedia,Benha,B,Cancelled,Not Applicable,Educational,0,No,0
V0002502,2025-04-30,R008,Yara Emad,D0208,Dr. Rana Nabil,Pedia,Shubra El Kheima,B,Completed,Follow-up,Educational,0,Yes,10
V0002503,2025-04-30,R008,Yara Emad,D0212,Dr.  Nour  Fathy,Gyna,Shubra El Kheima,B,Completed,Not Available,Routine,2,No,24
V0002504,2025-04-30,R008,Yara Emad,D0215,Dr. Mohamed Saad,Internal,Shubra El Kheima,C,Completed,Follow-up,Follow-up,0,No,16
V0002505,2025-04-30,R008,Yara Emad,D0191,Dr. Mina Adel,Gyna,Shubra El Kheima,B,Completed,Sample Accepted,Follow-up,1,Yes,18
V0002506,2025-04-30,R009,Hossam Ali,D0240,Dr. Mostafa Samir,Pedia,Qalyub,B,Cancelled,Not Applicable,Educational,0,No,0
V0002507,2025-04-30,R009,Hossam Ali,D0233,Dr. Mina Hassan,Internal,Qalyub,B,Completed,Follow-up,Follow-up,0,Yes,19
V0002508,2025-04-30,R010,Rana Ashraf,D0246,Dr. Mostafa Wael,Internal,Maadi,C,Completed,Not Available,Launch,0,No,17
V0002509,2025-04-30,R010,Rana Ashraf,D0250,Dr. Mahmoud Tarek,Internal,Maadi,B,Completed,Sample Accepted,Launch,0,Yes,29
V0002510,2025-04-30,R011,Mohamed Saad,D0278,Dr. Sara Tarek,Gyna,Nasr City,C,Completed,No Interest,Routine,2,No,33
V0002511,2025-04-30,R011,Mohamed Saad,D0301,Dr. Mostafa Saad,Pedia,Nasr City,A,Completed,Sample Accepted,Routine,3,No,10
V0002512,2025-04-30,R011,Mohamed Saad,D0286,Dr. Aya Saad,Internal,Nasr City,A,Completed,Interested,Follow-up,1,Yes,28
V0002513,2025-04-30,R011,Mohamed Saad,D0291,Dr. Nour Ali,Internal,Nasr City,A,Completed,Sample Accepted,Launch,1,No,19
V0002514,2025-04-30,R012,Nourhan Atef,D0337,Dr. Ahmed Nabil,Gyna,Heliopolis,B,Cancelled,Not Applicable,Follow-up,0,No,0
V0002515,2025-04-30,R012,Nourhan Atef,D0311,Dr. Mariam Adel,Internal,Heliopolis,C,Cancelled,Not Applicable,Follow-up,0,No,0
V0002516,2025-04-30,R013,Khaled Ibrahim,D0016,Dr. Aya Hassan,Internal,Shebin El-Kom,C,Completed,Sample Accepted,Launch,2,No,11
V0002517,2025-04-30,R013,Khaled Ibrahim,D0028,Dr. Mohamed Tarek,Internal,Shebin El-Kom,A,Completed,Interested,Routine,0,Yes,11
V0002518,2025-05-01,R002,Mona Samir,D0041,Dr. Nour Emad,Pedia,Menouf,B,Completed,Sample Accepted,Routine,0,Yes,17
V0002519,2025-05-01,R002,Mona Samir,D0049,Dr. Mostafa Samir,Pediatrics,Menouf,B,Completed,Not Available,Educational,1,No,13
V0002520,2025-05-01,R002,Mona Samir,D0047,Dr. Mohamed Hassan,Gyna,Menouf,C,Rescheduled,Not Applicable,Launch,0,No,0
V0002521,2025-05-01,R002,Mona Samir,D0029,Dr. Nour Saad,Internal,Menouf,A,Completed,Interested,Follow-up,2,Yes,29
V0002522,2025-05-01,R003,Karim Hany,D0065,Dr. Nour Samir,Gyna,Ashmoun,A,Completed,Sample Accepted,Launch,2,Yes,17
V0002523,2025-05-01,R003,Karim Hany,D0054,Dr. Mina Nabil,Internal, Ashmoun,B,Completed,Follow-up,Routine,1,Yes,10
V0002524,2025-05-01,R004,Sara Mostafa,D0087,Dr. Rana Wael,Gyna,Sadat City,C,Completed,Not Available,Routine,1,No,17
V0002525,2025-05-01,R004,Sara Mostafa,D0076,Dr. Sara Emad,Internal,Sadat City,C,Completed,Sample Accepted,Educational,0,Yes,18
V0002526,2025-05-01,R004,Sara Mostafa,D0098,Dr. Mahmoud Ali,Internal,Sadat City,A,Completed,Sample Accepted,Launch,1,No,13
V0002527,2025-05-01,R006,Nada Wael,D0134,Dr. Mostafa Samir,Gyna,El Mahalla El Kubra,B,Completed,Interested,Routine,1,No,15
V0002528,2025-05-01,R006,Nada Wael,D0132,Dr. Ahmed Ali,PEDIA,El Mahalla El Kubra,C,Completed,Not Available,Follow-up,3,No,15
V0002529,2025-05-01,R007,Mostafa Adel,D0184,Dr. Mariam Emad,Gyna,Benha,C,Completed,Sample Accepted,Educational,0,Yes,22
V0002530,2025-05-01,R007,Mostafa Adel,D0159,Dr. Ahmed Saad,Internal Med,Benha,C,Completed,Follow-up,Educational,2,Yes,6
V0002531,2025-05-01,R007,Mostafa Adel,D0171,Dr. Mina Nabil,Gyna,Benha,C,Completed,Interested,Follow-up,0,Yes,13
V0002532,2025-05-01,R008,Yara Emad,D0202,Dr. Mina Fathy,Internal,Shubra El Kheima,B,Cancelled,Not Applicable,Educational,0,No,0
V0002533,2025-05-01,R008,Yara Emad,D0207,Dr. Ahmed Adel,Internal,Shubra El Kheima,C,Completed,Interested,Educational,1,Yes,8
V0002534,2025-05-01,R009,Hossam Ali,D0229,Dr. Mostafa Adel,Pedia,Qalyub,A,Completed,Interested,Follow-up,1,Yes,17
V0002535,2025-05-01,R009,Hossam Ali,D0235,Dr. Nour Adel,Internal,Qalyub,B,Completed,Sample Accepted,Follow-up,1,No,18
V0002536,2025-05-01,R009,Hossam Ali,D0227,Dr. Ahmed Fathy,Internal,Qalyub,C,Completed,Sample Accepted,Follow-up,1,No,17
V0002537,2025-05-01,R009,Hossam Ali,D0233,Dr. Mina Hassan,Internal,Qalyub,B,Completed,Interested,Launch,0,Yes,5
V0002538,2025-05-01,R010,Rana Ashraf,D0245,Dr. Ahmed Wael,Gyna,Maadi,B,Completed,Sample Accepted,Educational,2,No,31
V0002539,2025-05-01,R010,Rana Ashraf,D0259,Dr. Mostafa Samir,Internal,Maadi,C,Completed,Not Available,Educational,2,No,10
V0002540,2025-05-01,R010,Rana Ashraf,D0268,Dr. Mahmoud Hassan,Gyna,Maadi,B,Completed,Interested,Routine,0,Yes,19
V0002541,2025-05-01,R011,Mohamed Saad,D0293,Dr. Aya Samir,Internal,Nasr City,B,Completed,Sample Accepted,Launch,0,No,6
V0002542,2025-05-01,R011,Mohamed Saad,D0306,Dr. Mariam Fathy,Pedia,Nasr City,C,Completed,Interested,Educational,1,No,22
V0002543,2025-05-01,R011,Mohamed Saad,D0308,Dr. Mostafa Emad,Pedia,Nasr City,C,Completed,Follow-up,Routine,1,Yes,12
V0002544,2025-05-01,R012,Nourhan Atef,D0330,Dr. Rana Emad,Pedia,Heliopolis,C,Completed,Follow-up,Launch,0,Yes,17
V0002545,2025-05-01,R012,Nourhan Atef,D0334,Dr. Mina Saad,Gyna,Heliopolis,B,Completed,Interested,Educational,0,No,22
V0002546,2025-05-01,R012,Nourhan Atef,D0321,Dr. Nour Saad,Gyn,Heliopolis,A,Completed,Interested,Routine,2,Yes,15
V0002547,2025-05-01,R012,Nourhan Atef,D0328,Dr. Rana Hassan,Internal,Heliopolis,C,Completed,Follow-up,Follow-up,0,Yes,10
V0002548,2025-05-01,R014,Aya Magdy,D0127,Dr. Mariam Samir,Gyna,Tanta,A,Completed,Interested,Follow-up,0,Yes,18
V0002549,2025-05-01,R014,Aya Magdy,D0114,Dr. Mariam Emad,Pedia,Tanta,A,Cancelled,Not Applicable,Routine,0,No,0
V0002550,2025-05-01,R014,Aya Magdy,D0122,Dr. Nour Nabil,Pedia,Tanta,A,Completed,Follow-up,Routine,1,Yes,14
V0002551,2025-05-02,R002,Mona Samir,D0030,Dr. Mostafa Nabil,Internal,Menouf,B,Completed,Interested,Follow-up,2,No,22
V0002552,2025-05-02,R002,Mona Samir,D0038,Dr. Sara Hassan,Internal,Menouf,B,Completed,Interested,Routine,2,Yes,20
V0002553,2025-05-02,R003,Karim Hany,D0053,Dr. Aya Emad,Internal,Ashmoun,C,Completed,Sample Accepted,Follow-up,2,No,12
V0002554,2025-05-02,R003,Karim Hany,D0058,Dr. Mahmoud Hassan,Internal,Ashmoun,A,Completed,Not Available,Routine,4,No,13
V0002555,2025-05-02,R003,Karim Hany,D0065,Dr. Nour Samir,Gyna,Ashmoun,A,Completed,Sample Accepted,Follow-up,0,Yes,16
V0002556,2025-05-02,R004,Sara Mostafa,D0086,Dr. Mostafa Tarek,Pedia,Sadat City,C,Completed,Sample Accepted,Routine,0,Yes,20
V0002557,2025-05-02,R004,Sara Mostafa,D0074,Dr. Sara Hassan,Pedia,Sadat City,A,Completed,Follow-up,Follow-up,2,Yes,16
V0002558,2025-05-02,R004,sara mostafa,D0099,Dr. Nour Emad,Pedia,SADAT CITY,B,Cancelled,Not Applicable,Routine,0,No,0
V0002559,2025-05-02,R005,Mahmoud Tarek,D0123,Dr. Sara Saad,Internal,Tanta,B,Completed,Sample Accepted,Follow-up,1,Yes,13
V0002560,2025-05-02,R005,Mahmoud Tarek,D0102,Dr. Mostafa Emad,Internal,Tanta,C,Completed,Follow-up,Follow-up,0,No,21
V0002561,2025-05-02,R006,Nada Wael,D0130,Dr.  Mostafa  Adel,Gyna,El Mahalla El Kubra,B,Completed,Interested,Routine,1,Yes,23
V0002562,2025-05-02,R006,Nada Wael,D0132,Dr. Ahmed Ali,Pedia,El Mahalla El Kubra,C,Completed,Interested,Educational,3,No,28
V0002563,2025-05-02,R006,Nada Wael,D0137,Dr. Mahmoud Wael,Internal,El Mahalla El Kubra,C,Cancelled,Not Applicable,Follow-up,0,No,0
V0002564,2025-05-02,R007,Mostafa Adel,D0164,Dr. Mina Hassan,Gyna,Benha,B,Completed,No Interest,Routine,1,No,17
V0002565,2025-05-02,R007,Mostafa Adel,D0169,Dr. Mina Adel,Internal,Benha,B,Cancelled,Not Applicable,Educational,0,No,0
V0002566,2025-05-02,R007,Mostafa Adel,D0165,Dr. Sara Emad,Internal,Benha,A,Completed,No Interest,Routine,3,No,27
V0002567,2025-05-02,R008,Yara Emad,D0195,Dr. Aya Ali,Pedia,Shubra El Kheima,C,Completed,Interested,Launch,1,Yes,12
V0002568,2025-05-02,R008,Yara Emad,D0190,Dr. Ahmed Samir,Internal,Shubra El Kheima,B,Completed,Interested,Routine,3,No,16
V0002569,2025-05-02,R009,Hossam Ali,D0233,Dr. Mina Hassan,Internal,Qalyub,B,Completed,Follow-up,Launch,2,Yes,22
V0002570,2025-05-02,R009,HOSSAM ALI,D0227,Dr. Ahmed Fathy,Internal,Qalyub,C,Completed,Follow-up,Launch,2,No,15
V0002571,2025-05-02,R009,Hossam Ali,D0219,Dr. Mariam Wael,Pedia,Qalyub,C,Cancelled,Not Applicable,Educational,0,No,0
V0002572,2025-05-02,R009,Hossam Ali,D0228,Dr. Sara Hassan,Internal,Qalyub,C,Completed,Interested,Launch,2,Yes,11
V0002573,05/02/2025,R010,Rana Ashraf,D0265,Dr. Nour Emad,Gyna,Maadi,B,Completed,Follow-up,Educational,2,No,8
V0002574,2025-05-02,R010,Rana Ashraf,D0274,Dr. Mina Fathy,Gyna,Maadi,B,Completed,Sample Accepted,Routine,0,Yes,13
V0002575,2025-05-02,R010,Rana Ashraf,D0262,Dr. Mohamed Ali,Gyna,Maadi,C,Completed,Sample Accepted,Launch,0,Yes,14
V0002576,2025-05-02,R010,Rana Ashraf,D0241,Dr. Mina Hassan,Internal,Maadi,C,Completed,No Interest,Routine,3,No,21
V0002577,2025-05-02,R011,Mohamed Saad,D0297,Dr. Nour Nabil,Pedia,Nasr City,A,Completed,Interested,Launch,2,No,10
V0002578,2025-05-02,R011,Mohamed Saad ,D0283,Dr. Ahmed Saad,Pedia,Nasr City,A,Completed,Sample Accepted,Routine,1,No,8
V0002579,2025-05-02,R013,Khaled Ibrahim,D0011,Dr. Mohamed Saad,Internal,Shebin El-Kom,A,Cancelled,Not Applicable,Routine,0,No,0
V0002580,2025-05-02,R013,Khaled Ibrahim,D0013,Dr. Mohamed Emad,Gyna,Shebin El-Kom,C,Completed,No Interest,Educational,1,No,24
V0002581,2025-05-02,R014,Aya Magdy,D0107,Dr. Mahmoud Saad,GYNA,Tanta,B,Completed,Interested,Launch,0,No,12
V0002582,2025-05-02,R014,Aya Magdy,D0117,Dr. Nour Saad,Internal,Tanta,B,Completed,Follow-up,Follow-up,0,Yes,10
V0002583,2025-05-02,R014,Aya Magdy,D0120,Dr. Aya Saad,Pedia,Tanta,A,Completed,Not Available,Routine,1,No,22
V0002584,2025-05-05,R001,Ahmed Hassan,D0001,Dr. Rana Nabil,Gyna,Shebin El-Kom,B,Completed,Follow-up,Routine,0,Yes,12
V0002585,2025-05-05,R001,Ahmed Hassan,D0016,Dr. Aya Hassan,Internal,Shebin El-Kom,C,Completed,Sample Accepted,Educational,1,No,21
V0002586,2025-05-05,R002,Mona Samir,D0042,Dr. Mostafa Wael,Pedia,Menouf,B,Completed,Interested,Routine,0,No,19
V0002587,2025-05-05,R002,Mona Samir,D0029,Dr. Nour Saad,Internal,Menouf,A,Completed,Follow-up,Launch,2,Yes,32
V0002588,2025-05-05,R002,Mona Samir,D0045,Dr. Mariam Saad,Internal,Menouf,C,Completed,Sample Accepted,Educational,0,Yes,15
V0002589,2025-05-05,R003,Karim Hany,D0069,Dr. Sara Saad,Internal,Ashmoun,C,Completed,Follow-up,Routine,1,Yes,16
V0002590,2025-05-05,R003,Karim Hany,D0068,Dr. Mohamed Nabil,Internal,Ashmoun,C,Completed,No Interest,Educational,2,No,24
V0002591,2025-05-05,R004,Sara Mostafa,D0093,Dr. Mina Nabil,Internal,Sadat City,A,Completed,Interested,Follow-up,2,No,24
V0002592,2025-05-05,R004,Sara Mostafa,D0084,Dr. Rana Samir,Pedia,Sadat City,A,Completed,Sample Accepted,Follow-up,0,No,17
V0002593,2025-05-05,R004,Sara Mostafa,D0088,Dr. Mina Wael,Internal,Sadat City,B,Completed,Follow-up,Routine,0,Yes,19
V0002594,2025-05-05,R005,Mahmoud Tarek,D0105,Dr. Ahmed Tarek,Internal,Tanta,B,Completed,Sample Accepted,Routine,1,Yes,22
V0002595,2025-05-05,R005,Mahmoud Tarek,D0113,Dr. Mahmoud Wael,Pedia,Tanta,B,Completed,No Interest,Educational,2,No,25
V0002596,2025-05-05,R006,Nada Wael,D0156,Dr. Aya Ali,Pedia,El Mahalla El Kubra,B,Cancelled,Not Applicable,Launch,0,No,0
V0002597,2025-05-05,R006,Nada Wael,D0133,Dr. Mostafa Ali,Internal,El Mahalla El Kubra,B,Completed,Interested,Educational,1,No,18
V0002598,2025-05-05,R006,Nada Wael,D0154,Dr. Nour Adel,Gyna,El Mahalla El Kubra,C,Completed,No Interest,Launch,1,No,15
V0002599,2025-05-05,R007,Mostafa Adel,D0176,Dr. Mohamed Adel,Pedia,Benha,C,Completed,Not Available,Educational,0,No,24
V0002600,2025-05-05,R007,Mostafa Adel,D0162,Dr. Ahmed Nabil,Internal,Benha,C,Completed,Interested,Routine,1,No,21
V0002601,2025-05-05,R008,Yara Emad,D0204,Dr. Aya Hassan,Gyna,Shubra El Kheima,A,Completed,Interested,Launch,3,Yes,15
V0002602,2025-05-05,R008,Yara Emad,D0218,Dr. Rana Ali,Internal,Shubra El Kheima,A,Completed,Follow-up,Educational,1,Yes,25
